message,intent,is_payment_related,is_fraud,risk_label,phone_number,upi_id,amount,urgency,impersonation,suspicious_keywords
"Bhai here, new number. Phone broke. Send Rs. 5,000/- urgently to official.support@upi, emergency, will explain later.",IMPERSONATION,True,True,HIGH,,official.support@upi,5000.0,True,True,urgency|impersonation
"HDFC Bank: EMI of ₹15,400 for loan a/c ending 4645 is due on 6th. Maintain sufficient balance. Do not share OTP with anyone.",BANK_REQUEST,True,False,LOW,,,15400.0,False,False,kyc_credential|impersonation
"Weather is crazy today, 41 degrees and raining.",NON_PAYMENT,False,False,LOW,,,,False,False,
your repair at blue dart is complete. total 350. upi: bluedart@hdfcbank. collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,bluedart@hdfcbank,,False,False,
Loan EMI overdue Pay 5k asap to karan@okaxis or the amount will be forfeited Recovery agent will visit,URGENCY_PAYMENT,True,True,HIGH,,karan@okaxis,5000.0,True,False,urgency
"Forex signals: first 10 members get Rs 50000 on ₹5,000. Transfer to bill.desk@ibl now.",INVESTMENT_SCAM,True,True,HIGH,,bill.desk@ibl,50000.0,True,False,
Flight lands at 10:05 gate 28,NON_PAYMENT,False,False,LOW,,,,False,False,
Wrong transfer alert: 2000 credited to you by error. Reverse the amount aaj hi to zoya.sharma@okicici or call 07573739325.,REFUND_SCAM,True,True,HIGH,+917573739325,zoya.sharma@okicici,,True,False,urgency|refund
"SEND ₹2,000 FOR THE GIFT FOR PRIYA. UPI: ISHITA@YBL",PAYMENT_REQUEST,True,False,LOW,,ishita@ybl,2000.0,False,False,reward
"Your delivery is on hold. Pay ₹1,500 customs charge to ritusur@waaxis turant or the parcel will be returned.",URGENCY_PAYMENT,True,True,HIGH,,ritusur@waaxis,1500.0,True,False,urgency|impersonation|marketplace
"Part time job: earn 8k per day by liking videos. Pay ₹2,000 security deposit to bank.verify@ibl to start.",JOB_SCAM,True,True,HIGH,,bank.verify@ibl,2000.0,False,True,upfront_fee|job
Pending due of 1000 rupees must be cleared within 24 hours. Send to divya.patel@okicici. No further extension.,URGENCY_PAYMENT,True,True,HIGH,,divya.patel@okicici,1000.0,True,True,urgency
BESCOM: your bill of Rs 3120 for consumer no. 822049 is due on 11 May. Pay via the BESCOM app or BBPS.,BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,
Kal 6 baje gym aa raha hai kya?,NON_PAYMENT,False,False,LOW,,,,False,False,
Your delivery is on hold. Pay Rs 2000 customs charge to refundteam126@ybl jaldi or the parcel will be returned.,URGENCY_PAYMENT,True,True,HIGH,,refundteam126@ybl,2000.0,True,False,urgency|impersonation|marketplace
Loan EMI overdue. Pay Rs. 500/- within 1 hour to lottery.claim135@ibl warna account block ho jayega. Recovery agent will visit.,URGENCY_PAYMENT,True,True,HIGH,,lottery.claim135@ibl,500.0,True,False,urgency
"Your Mahanagar Gas broadband plan renews on 21 Oct. Amount Rs 1340. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,1340.0,False,False,
Invoice #8019 from Lakeview Hospital for Rs 1200. UPI ID lakeviewhosp@axisbank. Please share screenshot after payment.,MERCHANT_PAYMENT,True,False,LOW,,lakeviewhosp@axisbank,1200.0,False,False,
dear customer this is varun from phonepe support a wrong transfer of rs 3000/- was made to you refund to billdesk@oksbi within 24 hours to avoid account freeze,REFUND_SCAM,True,True,HIGH,,billdesk@oksbi,3000.0,True,True,urgency|refund|impersonation
Yaar your share for cricket ground booking is 100. Pay to zoya@upi whenever free.,PAYMENT_REQUEST,True,False,LOW,,zoya@upi,,False,False,
"Divya, ₹1,000 for Mummy's medicines. My UPI sanjaynis@paytm or call me +91 86517 39426",FRIEND_FAMILY_PAYMENT,True,False,LOW,+918651739426,sanjaynis@paytm,1000.0,True,False,
"Customer care PhonePe: your account shows suspicious activity. Transfer Rs. 10,000/- to verification account invest.pro@upi right now.",IMPERSONATION,True,True,HIGH,,invest.pro@upi,10000.0,True,True,urgency|kyc_credential|impersonation
Dude split for the gift for Priya came to ₹300 each. Send to aditya87@okicici when you can.,PAYMENT_REQUEST,True,False,LOW,,aditya87@okicici,300.0,False,False,reward
OTP for your login is 838972. Valid for 10 minutes. Do not share it with anyone.,NON_PAYMENT,False,False,LOW,,,,False,False,kyc_credential
"Your number was selected for Rs. 250,000/- reward. Send Rs 1499 GST charge to claimprize@axl within 24 hours, last chance.",PRIZE_SCAM,True,True,HIGH,,claimprize@axl,1499.0,True,True,urgency|reward
"Lucky customer! ₹100,000 bonus credited pending. Transfer ₹99 to prize.center@axl for release within 24 hours. Contact +91 93048 62515",PRIZE_SCAM,True,True,HIGH,+919304862515,prize.center@axl,99.0,True,True,urgency|reward
Bank of Baroda: auto-debit of 5600 for your SIP will be attempted on 3th. Please keep sufficient balance.,BANK_REQUEST,True,False,LOW,,,,False,False,impersonation
"I went to the Canara Bank branch today for KYC, took 17 minutes only.",NON_PAYMENT,False,False,LOW,,,,False,False,kyc_credential|impersonation
"Dear valued customer, I accidentally sent Rs. 4,000/- to your number by mistake. Please return it today only to gurpreet.singh@okaxis.",REFUND_SCAM,True,True,HIGH,,gurpreet.singh@okaxis,4000.0,True,False,urgency|refund|impersonation
Double your money scheme! Send Rs 25000 to kycupdate@ibl and receive INR 250000 by Monday. WhatsApp 7347632385,INVESTMENT_SCAM,True,True,HIGH,+917347632385,kycupdate@ibl,25000.0,False,False,investment
Send ₹500 within 1 hour to aditya@ptaxis. Time limit 30 minutes. nahi toh account band ho jayega.,URGENCY_PAYMENT,True,True,HIGH,,aditya@ptaxis,500.0,True,False,urgency
INR 200 de dena cricket ground booking ke liye nehaiyer@axl,PAYMENT_REQUEST,True,False,LOW,,nehaiyer@axl,200.0,False,False,
"Oye order FLP783680 refund failed. Pay ₹99 reversal charge to lottery.claim965@axl aaj hi and full refund of Rs. 1,500/- will be credited.",REFUND_SCAM,True,True,HIGH,,lottery.claim965@axl,99.0,True,False,urgency|refund
YOUR DELIVERY IS ON HOLD. PAY 3000 RUPEES CUSTOMS CHARGE TO CASHBACK.CLAIM@OKAXIS TODAY ONLY OR THE PARCEL WILL BE RETURNED.,URGENCY_PAYMENT,True,True,HIGH,,cashback.claim@okaxis,3000.0,True,True,urgency|impersonation|marketplace
"Payment of ₹3,120 received for Tata Power bill. Receipt no. 16871809.",BILL_PAYMENT,True,False,LOW,,,3120.0,False,False,
Badhai ho! Aapne KBC lottery me 500000 rupees jeeta hai. Claim karne ke liye Rs 499 kyc.support@okaxis pe within 1 hour bhejo.,PRIZE_SCAM,True,True,HIGH,,kyc.support@okaxis,500000.0,True,True,urgency|reward
"Beta ₹5,000 bhej dena papa ke dawai ke liye tanvikav@upi, kal wapas kar dungi.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,tanvikav@upi,5000.0,True,False,
"Beta 1500 bhej dena papa ke dawai ke liye rajesh.singh@oksbi, kal wapas kar dungi.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,rajesh.singh@oksbi,,False,False,
"Join our IPO allotment scheme. Pay Rs. 25,000/- to refundteam362@ybl and get confirmed allotment with 2x listing gain.",INVESTMENT_SCAM,True,True,HIGH,,refundteam362@ybl,25000.0,False,True,
"Ghar baithe kaam, roz Rs. 4,000/- kamao. Joining ke liye ₹299 sbi.kyc@upi pe bhejo. Call +916641789066",JOB_SCAM,True,True,HIGH,+916641789066,sbi.kyc@upi,4000.0,False,True,
SENDING RS 1500 TO DEEPAK79@OKHDFCBANK FOR THE WEDDING GIFT FROM ALL OF US,FRIEND_FAMILY_PAYMENT,True,False,LOW,,deepak79@okhdfcbank,1500.0,False,False,reward
bill generated for bsnl: rs. 299/-. view and pay from the official app. ignore if already paid.,BILL_PAYMENT,True,False,LOW,,,299.0,False,False,impersonation
"Payment for the iPhone 13 done, Rs. 1,500/- via BHIM to bhavya.patel@apl. Please share the invoice.",MARKETPLACE_PAYMENT,True,False,LOW,,bhavya.patel@apl,1500.0,False,False,
"Hi ₹750 for movie tickets please, GPay on farhan.singh@fbl. Thanks!",PAYMENT_REQUEST,True,False,LOW,,farhan.singh@fbl,750.0,False,False,
"Task completed! To withdraw your earnings of Rs. 16,000/-, pay ₹1,500 unlock fee to jobportal.fee200@ybl.",JOB_SCAM,True,True,HIGH,,jobportal.fee200@ybl,1500.0,False,True,upfront_fee|job
"My new number is +916858794148, save it.",NON_PAYMENT,False,False,LOW,+916858794148,,,False,False,impersonation
"Invest Rs. 5,000/- today and get Rs. 10,000/- in 7 days, guaranteed returns. Pay to refund.desk925@oksbi. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,refund.desk925@oksbi,5000.0,True,False,investment
"bank of baroda alert: kyc not updated. send ₹5,999 to lottery.claim@oksbi within 1 hour to re-activate your account.",KYC_SCAM,True,True,HIGH,,lottery.claim@oksbi,5999.0,True,True,urgency|kyc_credential|impersonation
"Main the CEO bol raha hoon. Meeting me hoon, ₹8,000 today only tanvi@okhdfcbank pe bhej do, vendor wait kar raha hai.",IMPERSONATION,True,True,HIGH,,tanvi@okhdfcbank,8000.0,True,True,urgency|impersonation
"Task completed! To withdraw your earnings of 7000, pay INR 2500 unlock fee to task.fee@okaxis.",JOB_SCAM,True,True,HIGH,,task.fee@okaxis,2500.0,True,True,upfront_fee|job
Oye This is Gurpreet from Amazon Pay support A wrong transfer of ₹5000 was made to you Refund to hdfcverify@axl last chance to avoid account freeze,REFUND_SCAM,True,True,HIGH,,hdfcverify@axl,5000.0,True,True,urgency|refund
"Install this app cutt.ly/imkeq and share the screen to receive ₹15,000 cashback instantly.",QR_SCAM,True,True,HIGH,,,15000.0,True,False,reward|qr_link
"Ghar baithe kaam, roz ₹4,000 kamao. Joining ke liye ₹999 claimprize@axl pe bhejo. Call 08937775730",JOB_SCAM,True,True,HIGH,+918937775730,claimprize@axl,4000000.0,False,True,
Badhai ho! Aapne Jio lottery me INR 500000 jeeta hai. Claim karne ke liye ₹999 securebank404@ibl pe last chance bhejo.,PRIZE_SCAM,True,True,HIGH,,securebank404@ibl,500000.0,True,True,urgency|reward
"Dear valued customer, GPay refund of ₹4,000 is stuck. To release it, first pay Rs. 99/- verification to verifybank@oksbi final notice.",REFUND_SCAM,True,True,HIGH,,verifybank@oksbi,99.0,True,False,urgency|kyc_credential|refund|impersonation
For the sofa set pay full 4000 rupees to neha@oksbi first delivery within 2 days via army courier No inspection possible,MARKETPLACE_PAYMENT,True,True,HIGH,,neha@oksbi,4000.0,True,False,marketplace
Quick Laundry: your bill is Rs. 350/-. Pay via UPI quicklaundry7@sbi or at the counter. Thank you for visiting.,MERCHANT_PAYMENT,True,False,LOW,,quicklaundry7@sbi,350.0,False,False,
"My new number is +91 75080 04635, save it.",NON_PAYMENT,False,False,LOW,+917508004635,,,False,False,impersonation
"Forex signals: first 20 members get ₹100,000 on Rs 10000. Transfer to prize.center@axl now.",INVESTMENT_SCAM,True,True,HIGH,,prize.center@axl,100000.0,False,False,
Loan EMI overdue. Pay Rs. 500/- aaj hi to neha@upi nahi toh account band ho jayega. Recovery agent will visit.,URGENCY_PAYMENT,True,True,HIGH,,neha@upi,500.0,True,True,urgency
"Hi Pooja, transferring ₹2,000 for the groceries you got. Sending to manish@axl.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,manish@axl,2000.0,False,False,
Bank of Baroda: cheque no. 346595 for 15400 has been cleared.,BANK_REQUEST,True,False,LOW,,,,False,False,impersonation
"Gift voucher worth Rs 50000 approved for you. Pay delivery charge ₹1,999 on lottery.claim@ybl final notice.",PRIZE_SCAM,True,True,HIGH,,lottery.claim@ybl,1999.0,True,True,urgency|reward|upfront_fee|marketplace
"You have received ₹10,000 cashback from Lucky Draw. Pay Rs. 299/- activation charge to bill.desk@paytm to receive it immediately.",PRIZE_SCAM,True,True,HIGH,,bill.desk@paytm,299.0,True,True,urgency|reward
"Canara Bank customer, your net banking will be suspended aaj hi. Pay verification amount ₹5,999 or the amount will be forfeited.",KYC_SCAM,True,True,HIGH,,,5999.0,True,True,urgency|kyc_credential|impersonation
Reminder: BESCOM bill 649 due 25 May. Pay through PhonePe bill payments section.,BILL_PAYMENT,True,False,LOW,,,,False,False,
Alert: your Axis Bank KYC expires today Pay 2499 rupees verification fee abhi to refunddesk@axl else your card will be permanently blocked,KYC_SCAM,True,True,HIGH,,refunddesk@axl,2499.0,True,True,urgency|kyc_credential|impersonation|upfront_fee
"Your Mahanagar Gas broadband plan renews on 10 May. Amount ₹649. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,649.0,False,False,
Gift voucher worth 500000 rupees approved for you. Pay delivery charge 199 on kyc.support495@axl final notice.,PRIZE_SCAM,True,True,HIGH,,kyc.support495@axl,500000.0,True,True,urgency|reward|upfront_fee|marketplace
"badhai ho! aapne flipkart lottery me ₹25,000 jeeta hai. claim karne ke liye ₹99 bank.verify@axl pe abhi bhejo.",PRIZE_SCAM,True,True,HIGH,,bank.verify@axl,25000.0,True,True,urgency|reward
"double your money scheme! send ₹2,000 to kycupdate47@ybl and receive ₹10,000 by monday. whatsapp +918590561655",INVESTMENT_SCAM,True,True,HIGH,+918590561655,kycupdate47@ybl,2000.0,True,False,investment
"hi tanvi, transferring rs. 2,000/- for the groceries you got. sending to ishitasne@okicici.",FRIEND_FAMILY_PAYMENT,True,False,LOW,,ishitasne@okicici,2000.0,False,False,
Hello split for the gift for Priya came to 800 rupees each Send to rahulsingh@apl when you can,PAYMENT_REQUEST,True,False,LOW,,rahulsingh@apl,800.0,False,False,reward
"This is a police officer. A parcel in your name contains illegal items. Pay ₹25,000 penalty immediately to jobportal.fee@ybl to avoid arrest.",IMPERSONATION,True,True,HIGH,,jobportal.fee@ybl,25000.0,True,True,urgency|impersonation|marketplace
"my new number is 09073301928, save it.",NON_PAYMENT,False,False,LOW,+919073301928,,,False,False,impersonation
"Hi ₹1,500 for the pizza please, GPay on nikhil.iyer@ptsbi. Thanks!",PAYMENT_REQUEST,True,False,LOW,,nikhil.iyer@ptsbi,1500.0,False,False,
"Nisha is joining us for lunch, table for 3.",NON_PAYMENT,False,False,LOW,,,,False,False,
"Yes Bank customer, your net banking will be suspended today only. Pay verification amount ₹2,499 to tradepro716@axl otherwise your account will be suspended.",KYC_SCAM,True,True,HIGH,,tradepro716@axl,2499.0,True,True,urgency|kyc_credential|impersonation
Invoice #3708 from Sai Electricals for 120 UPI ID saielectrica@upi Please share screenshot after payment,MERCHANT_PAYMENT,True,False,LOW,,saielectrica@upi,,False,False,
Your repair at Blue Dart is complete. Total 350. UPI: bluedart@icici. Collect anytime before 8 pm.,MERCHANT_PAYMENT,True,False,LOW,,bluedart@icici,,False,False,
"Part time job: earn ₹3,500 per day by liking videos. Pay 1500 security deposit to verifybank61@upi to start.",JOB_SCAM,True,True,HIGH,,verifybank61@upi,3500.0,True,True,upfront_fee|job
"Metro Cabs: table booked. A deposit of ₹3,200 to metrocabs5@icici confirms the booking, adjustable against the bill.",MERCHANT_PAYMENT,True,False,LOW,,metrocabs5@icici,3200.0,False,False,
Send me the notes for chapter 53 when you get a chance.,NON_PAYMENT,False,False,LOW,,,,False,False,
PNB: Rs 12000 credited to your account XX8681. Available balance Rs 48000.,BANK_REQUEST,True,False,LOW,,,48000.0,False,False,
"Invest 500 rupees today and get Rs. 2,500/- in 7 days, guaranteed returns. Pay to task.fee@paytm. Limited slots.",INVESTMENT_SCAM,True,True,HIGH,,task.fee@paytm,500.0,False,False,investment
Big Bazaar scratch card: you won 50000 rupees! Unlock by paying ₹499 to customer.care@paytm within 2 hours.,PRIZE_SCAM,True,True,HIGH,,customer.care@paytm,50000.0,True,True,urgency|reward|upfront_fee
"Congratulations, you are selected for a work from home job at Zomato. Salary 25k/month. Pay registration fee 2k to refund.desk@ibl to confirm.",JOB_SCAM,True,True,HIGH,,refund.desk@ibl,2000.0,True,True,reward|upfront_fee|job
Your Yes Bank reward of Rs 1000 is waiting. Scan the attached QR to collect. Valid today only.,QR_SCAM,True,True,HIGH,,,1000.0,False,True,urgency|reward|impersonation|qr_link
"Sneha, ₹1,500 for Mummy's medicines. My UPI naveen33@ibl or call me +916078518157",FRIEND_FAMILY_PAYMENT,True,False,LOW,+916078518157,naveen33@ibl,1500.0,False,False,
dude can you transfer rs 750 for the trek booking? kiranhar@ptaxis works. no rush.,PAYMENT_REQUEST,True,False,LOW,,kiranhar@ptaxis,750.0,False,False,
"Dear account holder, Re-KYC required. Transfer ₹4,999 to sbi.kyc@paytm and share the reference jaldi. else your card will be permanently blocked. call 8072466338",KYC_SCAM,True,True,HIGH,+918072466338,sbi.kyc@paytm,4999.0,True,True,urgency|kyc_credential
"Sirf 500 rupees invest karo aur Rs. 5,000/- pao guaranteed. securebank@oksbi pe payment karo abhi.",INVESTMENT_SCAM,True,True,HIGH,,securebank@oksbi,500.0,False,False,urgency|investment
"Hi, this is the director. I am in a meeting and need 25000 transferred aaj hi to naveen14@okhdfcbank for a vendor. Will reimburse today.",IMPERSONATION,True,True,HIGH,,naveen14@okhdfcbank,,True,True,urgency
"Your BWSSB broadband plan renews on 4 Jul. Amount ₹799. Auto-pay is enabled, no action needed.",BILL_PAYMENT,True,False,LOW,,,799.0,False,False,
"part time job: earn ₹2,500 per day by liking videos. pay inr 499 security deposit to bill.desk@upi to start.",JOB_SCAM,True,True,HIGH,,bill.desk@upi,499.0,True,True,upfront_fee|job
"Congratulations! You have won Rs. 25,000/- in the PhonePe lucky draw. Pay ₹99 processing fee to customer.care@ibl today only to claim.",PRIZE_SCAM,True,True,HIGH,,customer.care@ibl,99.0,True,True,urgency|reward|upfront_fee
"Badhai ho! Aapne Lucky Draw lottery me ₹5,000 jeeta hai. Claim karne ke liye ₹499 quickloan@paytm pe asap bhejo.",PRIZE_SCAM,True,True,HIGH,,quickloan@paytm,5000.0,True,True,urgency|reward
"cycle available. Pay 500 rupees delivery charge to lakshmi.iyer@okaxis now and the courier will bring it to your home, pay balance on delivery.",MARKETPLACE_PAYMENT,True,True,HIGH,,lakshmi.iyer@okaxis,500.0,True,False,upfront_fee|marketplace
"Beta, this is your didi's friend. Didi is in hospital, send ₹10,000 right now to aditya@paytm for the admission.",IMPERSONATION,True,True,HIGH,,aditya@paytm,10000.0,True,True,urgency
